s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
'coming from','Because of',0,'come from','Because of',0,'JJ POS','IN POS',0,1,para-freeword
'characteristics the','characteristics the discussed',0,'characteristic the','characteristic the discuss',0,'NNS POS','NNS DET PPR',0,1,paraphrase
of,in,0,of,in,0,IN,IN,0,1,bigrammar-prep
'on how to segment','as to the methodology for segmenting',0,'on how to segment','as to the methodology for segment',0,'IN WRB TO POS','IN TO DET NN IN PPR',1,1,paraphrase
is,occurs,0,be,occur,0,VBZ,VBZ,1,1,paraphrase
like,'as is the case for',0,like,'as be the case for',0,IN,'IN VBZ DET NN POS',0,1,paraphrase
where,'which for',0,where,'which for',0,WRB,'WDT POS',1,1,paraphrase
be,provide,0,be,provide,0,VB,VB,1,1,paraphrase
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
happen,occur,0,happen,occur,0,VB,VB,1,1,paraphrase
represents,represent,0,represent,represent,1,VBZ,VB,1,1,bigrammar-inter
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
?,thus,0,?,thus,0,?,RB,0,0,unaligned
given,provided,0,give,provide,0,VBN,VBN,1,1,paraphrase
cases,instances,0,case,instance,0,NNS,NNS,1,1,paraphrase
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
'has not studied','has not been studied',0,'have not study','have not be study',0,'VBZ RB PPR','VBZ RB VBN PPR',1,1,para-passact
'to found','at establishing',0,'to find','at establish',0,'TO PPR','IN PPR',1,1,paraphrase
?,up,0,?,up,0,?,IN,0,0,mogrammar-prep
separated,'separated that are',0,separate,'separate that be',0,JJ,'JJ IN POS',1,0,para-passact
with,from,0,with,from,0,IN,IN,1,1,bigrammar-prep
?,an,0,?,an,0,?,DET,0,0,mogrammar-det
'can be',include,0,'can be',include,0,'MD PPR',VB,1,1,paraphrase
?,as,0,?,as,0,?,IN,0,0,mogrammar-prep
'of which',?,0,'of which',?,0,'IN POS',?,0,0,unaligned
given,provided,0,give,provide,0,VBN,VBN,1,1,paraphrase
Besides,Furthermore,0,Besides,Furthermore,0,IN,RB,1,1,paraphrase
when,where,0,when,where,0,WRB,WRB,0,1,bigrammar-others
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
unfamiliar,'unfamiliar are who',0,unfamiliar,'unfamiliar be who',0,JJ,'JJ VBP POS',1,1,paraphrase
of,'as to',0,of,'as to',0,IN,'IN PPR',1,1,paraphrase
give,gave,0,give,give,1,VB,VBD,1,1,bigrammar-vtense
words,word,0,word,word,1,NNS,NN,1,1,bigrammar-nnum
is,is,1,be,be,1,VBZ,VBZ,0,0,para-freeword
?,A,0,?,A,0,?,DET,0,0,mogrammar-det
'in general',generally,0,'in general',generally,0,'IN PPR',RB,0,0,paraphrase
know,determine,0,know,determine,0,VB,VB,1,1,paraphrase
'The analysis results','The analysis',0,'The analysis result','The analysis',0,'DET NN POS','DET POS',1,1,paraphrase
inconsistency,inconsistencies,0,inconsistency,inconsistency,1,NN,NNS,1,1,bigrammar-nnum
'whose definitions and details',which,0,'whose definition and detail',which,0,'NN NNS CC POS',WDT,1,1,paraphrase
'are given','are defined',0,'be give','be define',0,'VBP PPR','VBP PPR',0,1,paraphrase
have,has,0,have,have,1,VB,VBZ,1,1,bigrammar-inter
?,to,0,?,to,0,?,TO,0,0,mogrammar-prep
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
?,and,0,?,and,0,?,CC,0,0,unaligned
splitted,split,0,splitted,split,0,NN,NN,1,0,typo-spelling
in,at,0,in,at,0,IN,IN,1,0,bigrammar-prep
'makes become complicated',complicates,0,'make become complicate',complicate,0,'VBZ VBN PPR',VBZ,1,0,paraphrase
more,?,0,more,?,0,JJR,?,0,0,unaligned
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,including,0,?,include,0,?,VBG,0,0,unaligned
'VTB treebank',VTB,0,'VTB treebank',VTB,0,'NNP POS',NNP,0,1,paraphrase
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
details,detail,0,detail,detail,1,NNS,NN,1,1,bigrammar-nnum
'above method','above described method',0,'above method','above describe method',0,'IN POS','IN VBN POS',1,1,paraphrase
lie,occur,0,lie,occur,0,NN,VB,1,1,paraphrase
evarage,average,0,evarage,average,0,NN,JJ,1,1,typo-spelling
?,as,0,?,as,0,?,IN,0,0,mogrammar-prep
have,'have that',0,have,'have that',0,VB,'VB POS',1,1,bigrammar-others
selected,selecting,0,select,select,1,JJ,NN,1,1,bigrammar-wform
'above method','above described method',0,'above method','above describe method',0,'IN POS','IN VBN POS',1,1,paraphrase
they,'inconsistencies the',0,they,'inconsistency the',0,PRP,'NNS POS',1,1,paraphrase
inconsistency,?,0,inconsistency,?,0,NN,?,0,0,unaligned
inconsistency,inconsistencies,0,inconsistency,inconsistency,1,NN,NNS,1,1,bigrammar-nnum
instance,'instance of inconsistency',0,instance,'instance of inconsistency',0,NN,'NN IN POS',1,0,paraphrase
is,was,0,be,be,1,VBZ,VBD,0,1,bigrammar-vtense
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
'so that',?,0,'so that',?,0,'RB POS',?,0,0,unaligned
study,provide,0,study,provide,0,NN,VB,1,0,paraphrase
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
of,on,0,of,on,0,IN,IN,1,0,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
know,understand,0,know,understand,0,VB,VB,1,1,paraphrase
to,for,0,to,for,0,TO,IN,1,1,bigrammar-prep
showed,revealed,0,show,reveal,0,VBD,VBN,0,1,paraphrase
top,most,0,top,most,0,JJ,JJS,1,0,paraphrase
diffcult,difficult,0,diffcult,difficult,0,NN,JJ,0,1,typo-spelling
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
totally,'a total of',0,totally,'a total of',0,RB,'DET JJ POS',1,1,paraphrase
sequence,sequences,0,sequence,sequence,1,NN,NNS,1,0,bigrammar-nnum
shown,depicted,0,show,depict,0,VBN,VBN,1,1,paraphrase
which,'that are',0,which,'that be',0,WDT,'IN POS',1,1,paraphrase
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
whole,overall,0,whole,overall,0,JJ,JJ,1,1,paraphrase
given,provided,0,give,provide,0,VBN,VBN,1,1,paraphrase
problem,scenario,0,problem,scenario,0,NN,NN,1,0,paraphrase
seems,'has proven',0,seem,'have prove',0,VBZ,'VBZ PPR',0,1,paraphrase
'to have caused a lot of trouble','to be problematic',0,'to have cause a lot of trouble','to be problematic',0,'TO VB VBN DET NN IN POS','TO VB PPR',0,1,paraphrase
of,of,1,of,of,1,IN,IN,1,1,bigrammar-prep
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
'in particular',particularly,0,'in particular',particularly,0,'IN PPR',RB,1,1,paraphrase
?,by,0,?,by,0,?,IN,0,0,mogrammar-prep
affxes,affixes,0,affxes,affix,0,NNS,NNS,1,1,typo-spelling
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
splitted,split,0,splitted,split,0,NN,NN,1,0,typo-spelling
affxes,affixes,0,affxes,affix,0,NNS,NNS,1,1,typo-spelling
inconsistency,inconsistencies,0,inconsistency,inconsistency,1,NN,NNS,0,1,bigrammar-nnum
presents,present,0,present,present,1,NNS,JJ,1,1,bigrammar-inter
affxes,affixes,0,affxes,affix,0,NNS,NNS,1,1,typo-spelling
affxes,affixes,0,affxes,affix,0,NNS,NNS,1,1,typo-spelling
affxes,affixes,0,affxes,affix,0,NNS,NNS,1,1,typo-spelling
affxes,affixes,0,affxes,affix,0,NNS,NNS,1,1,typo-spelling
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
they,'they that',0,they,'they that',0,PRP,'PRP POS',1,1,bigrammar-others
'stand alone',standalone,0,'stand alone',standalone,0,'NN PPR',NN,1,1,typo-spelling
to,'to order in',0,to,'to order in',0,TO,'TO NN POS',1,1,paraphrase
fruitful,successful,0,fruitful,successful,0,JJ,JJ,1,1,paraphrase
Examing,examining,0,Examing,examine,0,NNP,VBG,0,1,typo-spelling
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
?,By,0,?,By,0,?,IN,0,0,mogrammar-prep
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
inconsistency,inconsistencies,0,inconsistency,inconsistency,1,NN,NNS,1,1,bigrammar-nnum
'percentage%','percentages % ( )',0,'percentage%','percentage % ( )',0,POS,'NNS NN LRB PPS',1,1,bigrammar-nnum
hyphen,hyphens,0,hyphen,hyphen,1,NN,NNS,1,0,bigrammar-nnum
'so on','other symbols',0,'so on','other symbol',0,'RB POS','JJ POS',1,1,paraphrase
amount,number,0,amount,number,0,NN,NN,1,1,paraphrase
splitted,split,0,splitted,split,0,NN,NN,1,0,typo-spelling
the,a,0,the,a,0,DET,DET,1,1,bigrammar-det
as,'to be',0,as,'to be',0,IN,'TO PPR',1,1,paraphrase
'whether can be splitted',splitting,0,'whether can be splitted',split,0,'IN MD VB POS',NN,1,0,paraphrase
'in between',in-between,0,'in between',in-between,0,'IN POS',JJ,1,1,typo-spelling
'It does matter','is significant',0,'It do matter','be significant',0,'PRP VBZ POS','VBZ PPR',0,0,paraphrase
ways,methods,0,ways,method,0,NNS,NNS,1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
think,'think that',0,think,'think that',0,VB,'VB POS',1,1,bigrammar-others
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
means,'refers to',0,mean,'refer to',0,NNS,'VBZ PPR',1,1,paraphrase
'fifth April the','fifth of April the',0,'fifth April the','fifth of April the',0,'JJ NNP POS','JJ IN NNP POS',1,1,para-colocation
hypen,hyphen,0,hypen,hyphen,0,NN,NN,1,0,typo-spelling
'has a meaning of',indicates,0,'have a mean of',indicate,0,'VBZ DET NN POS',VBZ,0,1,paraphrase
segmenation,segmentation,0,segmenation,segmentation,0,NN,NN,1,1,typo-spelling
proved,proven,0,prove,prove,1,VBN,JJ,1,1,typo-spelling
in,for,0,in,for,0,IN,IN,1,1,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
performed,'performed the task',0,perform,'perform the task',0,VBN,'VBN DET POS',1,0,paraphrase
for,at,0,for,at,0,IN,IN,0,0,bigrammar-prep
'for not','at of instead',0,'for not','at of instead',0,'IN PPR','IN IN PPR',1,0,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
can,'can that',0,can,'can that',0,MD,'MD POS',1,1,bigrammar-others
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'Except for','With the exception of',0,'Except for','With the exception of',0,'IN POS','IN DET NN POS',1,1,paraphrase
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'gave higher performance','performed better',0,'give higher performance','perform good',0,'VBD JJR POS','VBN PPR',1,1,paraphrase
best,best-performing,0,good,best-performing,0,RB,JJ,1,1,paraphrase
have,achieved,0,have,achieve,0,VB,VBN,1,1,paraphrase
are,performed,0,be,perform,0,VBP,VBN,1,1,paraphrase
inconsistency,inconsistencies,0,inconsistency,inconsistency,1,NN,NNS,1,1,bigrammar-nnum
', ,',', and',0,', ,',', and',0,'PPC PPR','PPC PPS',1,1,paraphrase
'does not change','did not change',0,'do not change','do not change',1,'VBZ RB POS','VBD RB POS',1,1,bigrammar-vtense
clasifier,classifier,0,clasifier,classifier,0,NN,NN,1,1,typo-spelling
'intention of','the scope of part of',0,'intention of','the scope of part of',0,'NN POS','DET NN IN NN POS',1,1,paraphrase
affxes,affixes,0,affxes,affix,0,NNS,NNS,1,1,typo-spelling
they,'they that',0,they,'they that',0,PRP,'PRP POS',1,1,bigrammar-others
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
shown,provided,0,show,provide,0,VBN,VBN,1,1,paraphrase
diffculties,difficulties,0,diffculties,difficulty,0,NNS,NNS,1,1,typo-spelling
representing,'that represent',0,represent,'that represent',0,VBG,'IN PPR',1,1,paraphrase
spe-cial,special,0,spe-cial,special,0,JJ,JJ,1,1,typo-spelling
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
comparing,'in comparison',0,compare,'in comparison',0,VBG,'IN POS',1,1,paraphrase
publicly,'publicly is that',0,publicly,'publicly be that',0,RB,'RB VBZ POS',1,1,paraphrase
effcient,efficient,0,effcient,efficient,0,NN,JJ,1,1,typo-spelling
on,in,0,on,in,0,IN,IN,1,1,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
proposed,'have been proposed',0,propose,'have be propose',0,JJ,'VB VBN PPR',1,1,paraphrase
cope,deal,0,cope,deal,0,VB,NN,1,1,paraphrase
on,to,0,on,to,0,IN,TO,1,0,bigrammar-prep
largescale,large-scale,0,largescale,large-scale,0,NN,JJ,0,1,typo-spelling
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
for,to,0,for,to,0,IN,TO,1,1,bigrammar-prep
which,that,0,which,that,0,WDT,IN,1,1,bigrammar-others
on,to,0,on,to,0,IN,TO,1,1,bigrammar-prep
face-track,'face track',0,face-track,'face track',0,JJ,'NN POS',1,1,typo-spelling
for,?,0,for,?,0,IN,?,0,0,mogrammar-prep
for,to,0,for,to,0,IN,TO,1,1,bigrammar-prep
face-tracks,'tracks face',0,face-tracks,'track face',0,JJ,'NNS POS',1,1,typo-spelling
'for exploring','to explore',0,'for explore','to explore',0,'IN PPR','TO PPR',1,1,paraphrase
grouping,group,0,group,group,1,VBG,NN,1,1,bigrammar-wform
face-track,'face track',0,face-track,'face track',0,JJ,'NN POS',1,1,typo-spelling
match,matching,0,match,match,1,NN,JJ,1,0,bigrammar-wform
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',0,1,typo-spelling
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',0,1,typo-spelling
select,selects,0,select,select,1,JJ,VBZ,1,1,bigrammar-nnum
face-track,'face track',0,face-track,'face track',0,JJ,'NN POS',1,1,typo-spelling
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
face-track,'track face',0,face-track,'track face',0,JJ,'NN POS',1,1,typo-spelling
for,of,0,for,of,0,IN,IN,1,1,bigrammar-prep
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',1,0,typo-spelling
for,'to achieve',0,for,'to achieve',0,IN,'TO PPR',0,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
',',', of such',0,',',', of such',0,PPR,'PPC IN PPR',1,1,paraphrase
'Their scales',scales,0,'Their scale',scale,0,'PRPS POS',NNS,1,0,paraphrase
'have not been considered ever','have never been considered that',0,'have not be consider ever','have never be consider that',0,'VB RB VBN VBN PPR','VB RB VBN VBN POS',1,0,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
face-tracks,'tracks face',0,face-tracks,'track face',0,JJ,'NNS POS',1,1,typo-spelling
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',1,1,typo-spelling
in,over,0,in,over,0,IN,IN,0,1,bigrammar-prep
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
demonstrate,show,0,demonstrate,show,0,VB,NN,1,1,paraphrase
'in our sources','as a source',0,'in our source','as a source',0,'IN PRPS POS','IN DET POS',1,1,paraphrase
important,relevant,0,important,relevant,0,JJ,JJ,1,1,paraphrase
of,in,0,of,in,0,IN,IN,1,1,bigrammar-prep
it,this,0,it,this,0,PRP,DET,1,1,paraphrase
'for retrieving','to retrieve',0,'for retrieve','to retrieve',0,'IN PPR','TO PPR',1,1,paraphrase
in,from,0,in,from,0,IN,IN,1,1,bigrammar-prep
Since,Because,0,Since,Because,0,IN,IN,1,1,paraphrase
is,are,0,be,be,1,VBZ,VBP,1,1,bigrammar-inter
human,people,0,human,people,0,JJ,NNS,1,1,paraphrase
on,for,0,on,for,0,IN,IN,1,1,bigrammar-prep
to,in,0,to,in,0,TO,IN,1,1,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
the,'such a',0,the,'such a',0,DET,'JJ POS',1,1,paraphrase
detected,found,0,detect,find,0,VBN,VBN,1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'On the other hand',?,0,'On the other hand',?,0,'IN DET JJ POS',?,0,0,unaligned
of,in,0,of,in,0,IN,IN,1,1,bigrammar-prep
'beside its accuracy','Besides accuracy',0,'beside it accuracy','Besides accuracy',0,'IN PRPS POS','IN POS',0,0,paraphrase
since,because,0,since,because,0,IN,IN,0,0,paraphrase
character,'characters of',0,character,'character of',0,NN,'NNS POS',1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
for,to,0,for,to,0,IN,TO,1,1,bigrammar-prep
'there are',consists,0,'there be',consist,0,'EX POS',VBZ,0,0,paraphrase
in,of,0,in,of,0,IN,IN,0,0,bigrammar-prep
video,videos,0,video,video,1,NN,NNS,1,1,bigrammar-nnum
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
ones,appearances,0,one,appearance,0,NNS,NNS,1,1,paraphrase
While,Whereas,0,While,Whereas,0,IN,IN,1,1,paraphrase
for,in,0,for,in,0,IN,IN,1,1,bigrammar-det
sifted,shifted,0,sift,shift,0,VBN,VBN,1,0,typo-spelling
towards,toward,0,towards,toward,0,IN,IN,0,0,bigrammar-prep
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',1,1,typo-spelling
face-track,'face track',0,face-track,'face track',0,JJ,'NN POS',1,1,typo-spelling
face-track,'face track',0,face-track,'face track',0,JJ,'NN POS',1,1,typo-spelling
under,from,0,under,from,0,IN,IN,1,1,bigrammar-prep
'facial expressions','facial expressions different',0,'facial expression','facial expression different',0,'JJ POS','JJ NNS PPR',0,1,paraphrase
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
?,with,0,?,with,0,?,IN,0,0,mogrammar-prep
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',0,1,typo-spelling
'face-track based','track-based face',0,'face-track base','track-based face',0,'JJ PPR','JJ POS',1,1,typo-spelling
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
face-tracks,'tracks face',0,face-tracks,'track face',0,JJ,'NNS POS',0,1,typo-spelling
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
Since,Because,0,Since,Because,0,IN,IN,1,1,paraphrase
face-track,'track face',0,face-track,'track face',0,JJ,'NN POS',1,1,typo-spelling
face-tracks,'tracks face',0,face-tracks,'track face',0,JJ,'NNS POS',1,0,typo-spelling
'There are introduced','have been introduced',0,'There be introduce','have be introduce',0,'EX VBP PPR','VB VBN PPR',0,1,para-freeword
In,Using,0,In,Using,0,IN,VBG,1,1,paraphrase
works,approaches,0,work,approach,0,NNS,NNS,1,1,paraphrase
way,ways,0,way,ways,0,NN,NNS,1,1,bigrammar-others
'such as','including as',0,'such as','include as',0,'JJ POS','VBG POS',1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
shown,'have shown',0,show,'have show',0,VBN,'VB PPR',1,1,bigrammar-vtense
on,in,0,on,in,0,IN,IN,1,1,bigrammar-prep
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',1,1,typo-spelling
facetracks,'face tracks',0,facetracks,'face track',0,NNS,'NN POS',1,1,typo-spelling
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',1,1,typo-spelling
on,in,0,on,in,0,IN,IN,1,1,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'our contributions in is Working','provides a contribution',0,'our contribution in be Working','provide a contribution',0,'PRPS NNS IN VBZ POS','VBZ DET POS',0,0,paraphrase
three-fold.,threefold,0,three-fold.,threefold,0,PP,RB,0,0,typo-spelling
on,from,0,on,from,0,IN,IN,1,1,bigrammar-prep
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',1,1,typo-spelling
employ,use,0,employ,use,0,VB,NN,1,1,paraphrase
'failed is',failed,0,'fail be',fail,0,'VBD PPR',VBN,1,1,para-passact
of,with,0,of,with,0,IN,IN,1,1,bigrammar-prep
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
?,these,0,?,these,0,?,DET,0,0,mogrammar-det
on,of,0,on,of,0,IN,IN,1,1,bigrammar-prep
compare,compared,0,compare,compare,1,VB,VBN,1,0,bigrammar-wform
?,to,0,?,to,0,?,TO,0,0,mogrammar-prep
which,that,0,which,that,0,WDT,IN,1,1,bigrammar-others
'compare to those of',with,0,'compare to those of',with,0,'VB TO DET POS',IN,1,0,paraphrase
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',1,1,typo-spelling
face-track,'face track',0,face-track,'face track',0,JJ,'NN POS',1,1,typo-spelling
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
face-track,'track face',0,face-track,'track face',0,JJ,'NN POS',1,1,typo-spelling
'the size',that,0,'the size',that,0,'DET POS',IN,1,1,paraphrase
face-track,'track face',0,face-track,'track face',0,JJ,'NN POS',1,1,typo-spelling
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
',',?,0,',',?,0,PPR,?,0,0,unaligned
face-tracks,'face tracks',0,face-tracks,'face track',0,JJ,'NN POS',1,1,typo-spelling
face-retrieval,'face retrieval',0,face-retrieval,'face retrieval',0,JJ,'NN POS',1,0,typo-spelling
on,in,0,on,in,0,IN,IN,0,1,bigrammar-prep
'not ever',never,0,'not ever',never,0,'RB PPR',RB,1,0,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
which,and,0,which,and,0,WDT,CC,1,1,paraphrase
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
'observed from','observed includes 1.2 million faces of 111 individuals',0,'observe from','observe include 1.2 million face of 111 individual',0,'JJ POS','JJ VBZ CD CD NNS IN CD POS',0,0,paraphrase
News7,'News 7',0,News7,'News 7',0,CD,'NNP POS',1,0,typo-spelling
channel,program,0,channel,program,0,NN,NN,0,0,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
face-track,'face tracks',0,face-track,'face track',0,JJ,'NN POS',1,1,typo-spelling
occurrence,occurrences,0,occurrence,occurrence,1,NN,NNS,1,1,bigrammar-nnum
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
remaining,remainder,0,remain,remainder,0,VBG,NN,1,1,bigrammar-wform
details,detail,0,detail,detail,1,NNS,NN,1,1,bigrammar-nnum
'Section Section',Sections,0,'Section Section',Sections,0,'NN POS',NNS,1,0,bigrammar-others
?,to,0,?,to,0,?,TO,0,0,mogrammar-prep
',',', and Section 6 provides our',0,',',', and Section 6 provide our',0,PPR,'PPC CC NNP CD VBZ PPS',1,1,paraphrase
Conclusion,conclusions.,0,Conclusion,conclusions.,0,NN,PP,0,0,paraphrase
face-tracks,'tracks face',0,face-tracks,'track face',0,JJ,'NNS POS',1,1,typo-spelling
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
employed,used,0,employ,use,0,VBN,VBN,1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
