s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
engineering,engineering,1,engineer,engineer,1,NN,NN,1,1,Wform
mankind,mankind,1,mankind,mankind,1,NN,NN,1,1,Trans
researches,research,0,research,research,1,VBZ,NN,1,1,Nn
is,is,1,be,be,1,VBZ,VBZ,1,1,Wcip
the,preventing,0,the,prevent,0,DET,VBG,1,1,Others
are,is,0,be,be,1,VBP,VBZ,1,1,Vt
global,global,1,global,global,1,JJ,JJ,1,1,Wcip
three,three,1,three,three,1,CD,CD,1,0,Wform
tradition,traditional,0,tradition,traditional,0,NN,JJ,1,1,Wform
their,?,0,their,?,0,PRPS,?,0,0,Pform
developed,developed,1,develop,develop,1,VBN,VBN,0,0,Nn
appeared,appeared,1,appear,appear,1,VBD,VBD,1,0,Wcip
factors,factors,1,factor,factor,1,NNS,NNS,1,0,Vt
we,we,1,we,we,1,PRP,PRP,1,0,Vm
students,students,1,student,student,1,NNS,NNS,1,0,Vt
that,that,1,that,that,1,IN,IN,0,0,Pform
the,the,1,the,the,1,DET,DET,1,0,Vt
the,the,1,the,the,1,DET,DET,1,0,Wform
Scientists,scientists,0,Scientists,scientist,0,NNS,NNS,0,1,Mec
the,their,0,the,their,0,DET,PRPS,1,1,Pref
invent,invents,0,invent,invent,1,VB,NNS,1,1,Vt
time,time,1,time,time,1,NN,NN,1,0,Vm
invention,invention,1,invention,invention,1,NN,NN,1,0,Vm
work,work,1,work,work,1,NN,NN,1,0,SVA
appears,appearing,0,appear,appear,1,VBZ,VBG,1,1,Vt
into,to,0,into,to,0,IN,TO,1,1,Wcip
in,of,0,in,of,0,IN,IN,1,1,Wcip
to,to,1,to,to,1,TO,TO,1,0,Wform
played,played,1,play,play,1,VBN,VBN,1,0,ArtOrDet
results,?,0,result,?,0,NNS,?,0,0,Vt
using,use,0,use,use,1,VBG,NN,1,1,Vt
of,for,0,of,for,0,IN,IN,1,0,Trans
human,humans,0,human,humans,0,JJ,NNS,0,1,Nn
predict,predicting,0,predict,predict,1,VB,VBG,1,0,Vt
a,a,1,a,a,1,DET,DET,1,0,Vt
threat,threatening,0,threat,threaten,0,NN,JJ,1,0,Wcip
equipment,equipment,1,equipment,equipment,1,NN,NN,1,0,Vform
bring,bring,1,bring,bring,1,VB,VB,1,0,Vt
type,types,0,type,type,1,NN,NNS,1,1,Vt
micro-robot,robots,0,micro-robot,robot,0,JJ,NNS,1,1,Nn
reduce,reduces,0,reduce,reduce,1,VB,VBZ,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Vt
micro-robot,robots,0,micro-robot,robot,0,JJ,NNS,1,1,Nn
observer,observe,0,observer,observe,0,NN,VB,1,1,Vt
that,that,1,that,that,1,IN,IN,1,0,Vt
perhaps,perhaps,1,perhaps,perhaps,1,RB,RB,1,0,Vt
development,development,1,development,development,1,NN,NN,1,1,Pref
aid,aid,1,aid,aid,1,NN,NN,1,0,Nn
We,we,0,We,we,0,PRP,PRP,1,1,Mec
how,how,1,how,how,1,WRB,WRB,1,1,Wcip
to,to,1,to,to,1,TO,TO,1,0,Wcip
scientist,scientists,0,scientist,scientist,1,NN,NNS,1,1,Nn
organ,?,0,organ,?,0,NN,?,0,0,Rloc
problem,problems,0,problem,problem,1,NN,NNS,1,1,Wform
purging,purge,0,purge,purge,1,VBG,VB,1,1,Vt
lead,led,0,lead,lead,1,NN,VBN,1,1,Vt
complication,complications,0,complication,complication,1,NN,NNS,1,1,Wform
patient,patients,0,patient,patient,1,NN,NNS,1,1,Nn
is,are,0,be,be,1,VBZ,VBP,1,1,Vt
life-save,saving,0,life-save,save,0,JJ,NN,1,1,Vform
of,of,1,of,of,1,IN,IN,1,0,Wcip
Refrigerator,Refrigerators,0,Refrigerator,Refrigerators,0,NN,NNS,1,1,Nn
oven,ovens,0,oven,oven,1,NN,NNS,1,1,Nn
the,a,0,the,a,0,DET,DET,1,1,ArtOrDet
life,lives,0,life,live,0,NN,NNS,1,1,Vform
life,life,1,life,life,1,NN,NN,1,0,Vt
improved,improved,1,improve,improve,1,JJ,JJ,0,0,Wcip
',',',',1,',',',',1,PPR,PPR,1,0,Vt
technology,technology,1,technology,technology,1,NN,NN,1,0,Vt
desire,desire,1,desire,desire,1,NN,NN,1,0,ArtOrDet
risk,risk,1,risk,risk,1,NN,NN,1,0,Wcip
to,in,0,to,in,0,TO,IN,1,0,Vt
energy,energy,1,energy,energy,1,NN,NN,1,0,Nn
most,most,1,most,most,1,JJS,JJS,1,1,Nn
an,?,0,an,?,0,DET,?,0,0,ArtOrDet
are,is,0,be,be,1,VBP,VBZ,1,1,Vt
that,whereby,0,that,whereby,0,IN,WRB,1,1,Wcip
plant,plants,0,plant,plant,1,NN,NNS,1,1,Nn
human,humans,0,human,humans,0,JJ,NNS,1,1,Nn
The,?,0,The,?,0,DET,?,0,0,ArtOrDet
develop,development,0,develop,development,0,VB,NN,1,1,Vt
nature,nature,1,nature,nature,1,NN,NN,1,0,Wcip
makes,causes,0,make,cause,0,VBZ,NNS,1,1,Wcip
semiconductor,semiconductors,0,semiconductor,semiconductor,1,NN,NNS,1,1,Nn
lights,light,0,light,light,1,NNS,JJ,1,1,Nn
will,will,1,will,will,1,MD,MD,1,0,Vt
be,remain,0,be,remain,0,VB,VB,1,0,Wcip
plates,plate,0,plate,plate,1,NNS,NN,1,0,Nn
form,forms,0,form,form,1,NN,NNS,0,1,Vt
problems,problems,1,problem,problem,1,NNS,NNS,1,1,Wcip
premised,provided,0,premise,provide,0,NN,VBN,1,0,Wform
human,humans,0,human,humans,0,JJ,NNS,0,0,Nn
those,these,0,those,these,0,DET,DET,1,1,Pform
instead,instead,1,instead,instead,1,RB,RB,1,1,Vt
in,to,0,in,to,0,IN,TO,1,1,Trans
scale,extent,0,scale,extent,0,NN,NN,1,1,Wform
Comparing,compared,0,Comparing,compare,0,VBG,VBN,1,1,Vt
in,to,0,in,to,0,IN,TO,1,1,Trans
to,to,1,to,to,1,TO,TO,1,1,Wform
goods,goods,1,good,good,1,NNS,NNS,0,1,Wcip
but,but,1,but,but,1,CC,CC,1,1,Vt
about,?,0,about,?,0,IN,?,0,0,Rloc
',',?,0,',',?,0,PPR,?,0,0,Pform
are,are,1,be,be,1,VBP,VBP,1,0,Vt
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
decision,decision,1,decision,decision,1,NN,NN,1,0,Wcip
unbelievable,unbelievable,1,unbelievable,unbelievable,1,JJ,JJ,1,0,Nn
innovation,innovative,0,innovation,innovative,0,NN,JJ,1,1,Wform
is,was,0,be,be,1,VBZ,VBD,1,1,Vform
the,the,1,the,the,1,DET,DET,1,0,Wcip
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
most,most,1,most,most,1,JJS,JJS,1,0,Vform
problem,problem,1,problem,problem,1,NN,NN,0,0,Vt
a,a,1,a,a,1,DET,DET,1,0,Wcip
concrete,concrete,1,concrete,concrete,1,JJ,JJ,1,1,Vform
just,?,0,just,?,0,RB,?,0,0,Rloc
is,is,1,be,be,1,VBZ,VBZ,1,1,Wcip
',',',',1,',',',',1,PPR,PPR,1,1,Wform
and,and,1,and,and,1,CC,CC,1,1,Mec
skunkworks,skunkworks,1,skunkworks,skunkworks,1,NNS,NNS,1,1,Wcip
those,those,1,those,those,1,DET,DET,1,0,Nn
Japanese,Japanese,1,Japanese,Japanese,1,JJ,JJ,1,0,Nn
employee,employees,0,employee,employee,1,NN,NNS,1,0,Vform
stably,smoothly,0,stably,smoothly,0,RB,RB,1,1,Wcip
depending,depending,1,depend,depend,1,VBG,VBG,1,1,Wform
problem,problems,0,problem,problem,1,NN,NNS,1,1,Wform
repeating,repeated,0,repeat,repeat,1,JJ,VBN,1,0,Wform
trial,trials,0,trial,trial,1,NN,NNS,0,1,Wform
environmental,environmentally,0,environmental,environmentally,0,JJ,RB,1,1,Wform
an,an,1,an,an,1,DET,DET,1,0,Wform
Electric,Electrically,0,Electric,Electrically,0,NNP,RB,1,1,Wform
vehicle,vehicles,0,vehicle,vehicle,1,NN,NNS,1,1,Nn
the,?,0,the,?,0,DET,?,0,0,Rloc
electric,electrically,0,electric,electrically,0,JJ,RB,1,1,Wform
amount,amounts,0,amount,amount,1,NN,NNS,1,1,Wform
period,periods,0,period,period,1,NN,NNS,1,1,Wform
faster,faster,1,fast,fast,1,RBR,RBR,1,1,Vform
electric,electrically,0,electric,electrically,0,JJ,RB,1,1,Wform
electric,electrically,0,electric,electrically,0,JJ,RB,1,1,Wform
pollution,pollution,1,pollution,pollution,1,NN,NN,1,0,Nn
initial,goal,0,initial,goal,0,JJ,NN,1,1,Wcip
ecommerce,e-commerce,0,ecommerce,e-commerce,0,NN,JJ,1,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Wcip
of,of,1,of,of,1,IN,IN,1,0,Mec
results,resulted,0,result,result,1,NNS,VBN,1,1,Vt
store,stores,0,store,store,1,NN,NNS,1,1,Nn
ecommerce,e-commerce,0,ecommerce,e-commerce,0,NN,JJ,1,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Mec
ecommerce,e-commerce,0,ecommerce,e-commerce,0,NN,JJ,1,0,Mec
of,of,1,of,of,1,IN,IN,1,0,Mec
public,public,1,public,public,1,JJ,JJ,1,0,Mec
Directed,E-commerce,0,Directed,E-commerce,0,NNP,JJ,1,1,Mec
hardly,often,0,hardly,often,0,RB,RB,1,1,Wform
in,amongst,0,in,amongst,0,IN,IN,1,1,Wcip
either,either,1,either,either,1,DET,DET,1,1,Wform
test,test,1,test,test,1,NN,NN,1,1,Wform
deficient,deficiency,0,deficient,deficiency,0,NN,NN,1,1,Wform
the,the,1,the,the,1,DET,DET,1,1,Wcip
annum,years,0,annum,years,0,NN,NNS,1,1,Nn
of,of,1,of,of,1,IN,IN,1,1,Wform
practical,practice,0,practical,practice,0,JJ,NN,1,1,Wform
lab,labs,0,lab,lab,1,NN,NNS,1,1,Nn
practical,practicals,0,practical,practicals,0,JJ,NNS,1,1,Wform
car,cars,0,car,car,1,NN,NNS,1,1,Nn
',',',',1,',',',',1,PPR,PPR,1,1,Wform
adoption,adoption,1,adoption,adoption,1,NN,NN,1,1,Nn
what,what,1,what,what,1,WP,WP,1,0,Vform
factors,factors,1,factor,factor,1,NNS,NNS,1,0,Wform
of,of,1,of,of,1,IN,IN,1,0,Nn
cars,cars,1,car,car,1,NNS,NNS,1,1,Wform
Economically,?,0,Economically,?,0,RB,?,0,0,Rloc
channel,channel,1,channel,channel,1,NN,NN,1,0,Wcip
analysis,analyse,0,analysis,analyse,0,NN,NN,1,1,Wform
bigger,broader,0,big,broad,0,JJR,JJR,1,1,Wcip
that,the,0,that,the,0,IN,DET,1,1,Wcip
o,of,0,o,of,0,NN,IN,1,1,Mec
a,the,0,a,the,0,DET,DET,1,1,ArtOrDet
',',',',1,',',',',1,PPR,PPR,1,0,Nn
armored,armored,1,armor,armor,1,JJ,JJ,1,0,Wform
this,these,0,this,these,0,DET,DET,1,1,Wform
useful,usefulness,0,useful,usefulness,0,JJ,NN,1,1,Wform
time,time,1,time,time,1,NN,NN,0,1,Um
to,in,0,to,in,0,TO,IN,1,1,Wcip
government,government,1,government,government,1,NN,NN,1,0,Wform
of,of,1,of,of,1,IN,IN,1,0,Nn
improving,improving,1,improve,improve,1,VBG,VBG,1,1,Wform
severely,severely,1,severely,severely,1,RB,RB,1,0,Wform
are,are,1,be,be,1,VBP,VBP,1,0,Wform
marks,marks,1,mark,mark,1,NNS,NNS,1,0,Wcip
and,and,1,and,and,1,CC,CC,1,0,Mec
the,?,0,the,?,0,DET,?,0,0,Rloc
maintain,maintain,1,maintain,maintain,1,VB,VB,1,0,Wform
were,are,0,be,be,1,VBD,VBP,1,1,Vform
to,?,0,to,?,0,TO,?,0,0,Rloc
had,have,0,have,have,1,VBD,VB,1,1,Vt
are,is,0,be,be,1,VBP,VBZ,1,1,Vform
update,updates,0,update,update,1,NN,NNS,1,1,Wform
faced,face,0,face,face,1,VBN,NN,1,1,Wform
processes,process,0,process,process,1,NNS,NN,1,0,Wform
involve,involves,0,involve,involve,1,VB,VBZ,0,1,Wform
whole,whole,1,whole,whole,1,JJ,JJ,1,0,Vt
receptive,receptive,1,receptive,receptive,1,JJ,JJ,1,0,Wcip
receptive,receptive,1,receptive,receptive,1,JJ,JJ,1,0,Wcip
of,?,0,of,?,0,IN,?,0,0,Rloc
changes,changes,1,change,change,1,NNS,NNS,1,1,Wform
satisfied,satisfying,0,satisfy,satisfy,1,JJ,JJ,1,1,Wform
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
points,point,0,point,point,1,NNS,NN,1,1,Wform
the,the,1,the,the,1,DET,DET,1,0,Wform
company,company,1,company,company,1,NN,NN,1,0,Wform
different,different,1,different,different,1,JJ,JJ,1,1,Wcip
'"','"',1,'"','"',1,PPR,PPR,1,1,Mec
risk,risk,1,risk,risk,1,NN,NN,1,0,Wcip
for,to,0,for,to,0,IN,TO,1,0,Wform
7,7,1,7,7,1,CD,CD,1,0,Wform
vehicle,vehicles,0,vehicle,vehicle,1,NN,NNS,1,0,Nn
is,are,0,be,be,1,VBZ,VBP,0,1,Vform
environmental,environmentally,0,environmental,environmentally,0,JJ,RB,1,1,Wform
vehicle,vehicles,0,vehicle,vehicle,1,NN,NNS,1,1,Nn
gasoline,gasoline,1,gasoline,gasoline,1,NN,NN,1,0,Nn
vehicle,vehicles,0,vehicle,vehicle,1,NN,NNS,1,1,Nn
situation,situations,0,situation,situation,1,NN,NNS,1,1,Wform
2000,?,0,2000,?,0,CD,?,0,0,Wcip
country,?,0,country,?,0,NN,?,0,0,Rloc
of,of,1,of,of,1,IN,IN,1,1,Nn
abundant,abundance,0,abundant,abundance,0,JJ,NN,0,1,Wform
so,so,1,so,so,1,RB,RB,1,0,Wform
to,to,1,to,to,1,TO,TO,0,0,Wcip
instants,instance,0,instant,instance,0,NNS,NN,1,0,Wform
industry,?,0,industry,?,0,NN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
growing,growing,1,grow,grow,1,VBG,VBG,1,0,Wform
teachers,teachers,1,teacher,teacher,1,NNS,NNS,1,0,Wform
system,system,1,system,system,1,NN,NN,1,0,Vform
machine,machines,0,machine,machine,1,NN,NNS,1,0,Nn
two,two,1,two,two,1,CD,CD,1,0,Wform
their,their,1,their,their,1,PRPS,PRPS,1,1,Vform
created,created,1,create,create,1,VBN,VBN,1,0,Wcip
following,?,0,follow,?,0,VBG,?,0,0,Pref
Our,?,0,Our,?,0,PRPS,?,0,0,Rloc
denied,?,0,deny,?,0,VBN,?,0,0,Pref
with,about,0,with,about,0,IN,IN,1,1,Wcip
conventional,conventional,1,conventional,conventional,1,JJ,JJ,1,0,Wcip
may,may,1,may,may,1,MD,MD,1,1,Nn
Conventional,Conventionally,0,Conventional,Conventionally,0,JJ,NNP,1,1,Wform
for,for,1,for,for,1,IN,IN,1,0,Wform
relied,rely,0,rely,rely,1,VBN,VB,1,1,Vt
inspirited,inspirited,1,inspirit,inspirit,1,NN,NN,1,1,Um
staffs,staff,0,staff,staff,1,NNS,NN,1,0,Nn
research,research,1,research,research,1,NN,NN,1,0,Nn
not,not,1,not,not,1,RB,RB,1,0,Um
attention,attention,1,attention,attention,1,NN,NN,1,0,Wcip
Unite,Uniting,0,Unite,Uniting,0,VB,NNP,1,1,Vform
to,for,0,to,for,0,TO,IN,1,1,Wcip
profits,?,0,profit,?,0,NNS,?,0,0,ArtOrDet
also,also,1,also,also,1,RB,RB,1,1,Um
need,needs,0,need,need,1,NN,NNS,1,1,Nn
of,?,0,of,?,0,IN,?,0,0,Wcip
starts,.,0,start,.,0,NNS,PP,1,1,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Mec
Land,land,0,Land,land,0,NNP,NN,1,1,Mec
its,their,0,it,their,0,PRPS,PRPS,1,1,Pref
from,of,0,from,of,0,IN,IN,1,1,Wcip
fates,fate,0,fate,fate,1,NNS,NN,1,1,Nn
it,it,1,it,it,1,PRP,PRP,1,0,Pref
USA,USA,1,USA,USA,1,NNP,NNP,0,0,Wcip
'"',?,0,'"',?,0,PPR,?,0,0,Mec
that,?,0,that,?,0,IN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
unexpectable,unexpected,0,unexpectable,unexpected,0,NN,JJ,1,1,Wform
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
Dramatically,?,0,Dramatically,?,0,RB,?,0,0,Wtone
benefits,benefits,1,benefit,benefit,1,NNS,NNS,1,0,Wtone
the,the,1,the,the,1,DET,DET,1,0,Wcip
of,for,0,of,for,0,IN,IN,1,1,Wcip
for,for,1,for,for,1,IN,IN,1,0,Nn
as,?,0,as,?,0,IN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
to,?,0,to,?,0,TO,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
technologies,technologies,1,technology,technology,1,NNS,NNS,1,1,Vt
conditions,conditions,1,condition,condition,1,NNS,NNS,1,1,Nn
research,research,1,research,research,1,NN,NN,1,1,Wform
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
wrote,wrote,1,write,write,1,VBD,VBD,1,1,Nn
Microsoft,Microsoft,1,Microsoft,Microsoft,1,NNP,NNP,1,0,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Nn
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
(,?,0,(,?,0,LRB,?,0,0,Cit
full,full,1,full,full,1,JJ,JJ,1,1,Wcip
in,?,0,in,?,0,IN,?,0,0,Rloc
',',',',1,',',',',1,PPR,PPR,1,1,Trans
came,come,0,come,come,1,VBD,VB,1,1,Vt
innovations,innovation,0,innovation,innovation,1,NNS,NN,1,1,Nn
environment,?,0,environment,?,0,NN,?,0,0,Rloc
said,mentioned,0,say,mention,0,VBD,VBN,1,1,Wcip
disapprovals,disapproval,0,disapproval,disapproval,1,NNS,NN,1,1,Nn
who,who,1,who,who,1,WP,WP,1,0,Vt
said,mentioned,0,say,mention,0,VBD,VBN,1,1,Wcip
'\'','\'',1,\,\,1,SYM,SYM,1,1,Vt
had,have,0,have,have,1,VBD,VB,1,1,Vt
more,more,1,more,more,1,JJR,JJR,1,1,Vt
Toshiba,Toshiba,1,Toshiba,Toshiba,1,NNP,NNP,1,0,Npos
1,?,0,1,?,0,CD,?,0,0,Cit
in,in,1,in,in,1,IN,IN,1,1,Nn
will,will,1,will,will,1,MD,MD,1,1,Wtone
making,making,1,make,make,1,VBG,VBG,1,1,Wcip
3,?,0,3,?,0,CD,?,0,0,Cit
engineer,engineers,0,engineer,engineer,1,NN,NNS,1,1,Nn
need,root,0,need,root,0,NN,NN,1,1,Um
on,?,0,on,?,0,IN,?,0,0,Rloc
4,?,0,4,?,0,CD,?,0,0,Cit
5,?,0,5,?,0,CD,?,0,0,Cit
the,the,1,the,the,1,DET,DET,1,0,Mec
a,?,0,a,?,0,DET,?,0,0,ArtOrDet
slowly,slowly,1,slowly,slowly,1,RB,RB,1,0,Vt
Mark,Mark,1,Mark,Mark,1,NNP,NNP,1,0,Vm
which,which,1,which,which,1,WDT,WDT,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,1,Vt
Myspace,Myspace,1,Myspace,Myspace,1,NNP,NNP,1,0,Vt
they,they,1,they,they,1,PRP,PRP,1,0,Vt
its,its,1,it,it,1,PRPS,PRPS,1,1,Nn
While,?,0,While,?,0,IN,?,0,0,Smod
between,with,0,between,with,0,IN,IN,1,1,Wcip
as,?,0,as,?,0,IN,?,0,0,Rloc
on,?,0,on,?,0,IN,?,0,0,Wcip
and,and,1,and,and,1,CC,CC,1,0,Wform
these,?,0,these,?,0,DET,?,0,0,Vt
fund,funding,0,fund,fund,1,NN,NN,1,1,Wform
refrigerator,refrigerators,0,refrigerator,refrigerator,1,NN,NNS,1,1,Nn
But,?,0,But,?,0,CC,?,0,0,Mec
of,?,0,of,?,0,IN,?,0,0,Rloc
of,of,1,of,of,1,IN,IN,1,0,Pref
we,?,0,we,?,0,PRP,?,0,0,Wtone
years,years,1,years,years,1,NNS,NNS,1,1,Wtone
the,the,1,the,the,1,DET,DET,1,0,Wform
so,so,1,so,so,1,RB,RB,1,0,Nn
question,question,1,question,question,1,NN,NN,1,0,Wcip
:,',',0,:,',',0,PPS,PPR,0,1,SVA
business,business,1,business,business,1,NN,NN,1,0,Wcip
slight,slightly,0,slight,slightly,0,JJ,RB,1,1,Wform
which,which,1,which,which,1,WDT,WDT,1,0,SVA
every,?,0,every,?,0,DET,?,0,0,Rloc
',',?,0,',',?,0,PPR,?,0,0,Rloc
limited,limited,1,limit,limit,1,JJ,JJ,1,1,Nn
crucial,crucial,1,crucial,crucial,1,JJ,JJ,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Wcip
especially,much,0,especially,much,0,RB,RB,1,0,Wform
talents,talent,0,talent,talent,1,NNS,NN,1,0,Nn
force,forces,0,force,force,1,NN,NNS,0,1,SVA
Adding,Adding,1,Adding,Adding,1,VBG,VBG,1,0,Mec
lack,?,0,lack,?,0,NN,?,0,0,ArtOrDet
productions,production,0,production,production,1,NNS,NN,1,1,Nn
may,may,1,may,may,1,MD,MD,1,0,Wcip
both,both,1,both,both,1,DET,DET,0,0,Nn
really,really,1,really,really,1,RB,RB,1,0,SVA
the,the,1,the,the,1,DET,DET,1,0,Um
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
actually,actually,1,actually,actually,1,RB,RB,1,0,SVA
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
And,?,0,And,?,0,CC,?,0,0,Smod
reason,reasons,0,reason,reason,1,NN,NNS,1,1,Nn
State,State,1,State,State,1,NNP,NNP,1,0,SVA
research,research,1,research,research,1,NN,NN,1,0,Wcip
many,many,1,many,many,1,JJ,JJ,1,1,Mec
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
of,of,1,of,of,1,IN,IN,1,0,Um
foundation,support,0,foundation,support,0,NN,NN,1,1,Um
processes,processes,1,process,process,1,NNS,NNS,1,0,Wcip
try,tries,0,try,try,1,VB,NNS,1,1,SVA
processes,processes,1,process,process,1,NNS,NNS,1,0,Wform
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
for,on,0,for,on,0,IN,IN,1,1,Wcip
suggested,suggested,1,suggest,suggest,1,VBN,VBN,1,1,Nn
a,a,1,a,a,1,DET,DET,1,1,Nn
',',',',1,',',',',1,PPR,PPR,1,0,Mec
his,his,1,his,his,1,PRPS,PRPS,1,0,Nn
for,for,1,for,for,1,IN,IN,1,0,Mec
technologies,technologies,1,technology,technology,1,NNS,NNS,1,0,Vt
sufficient,sufficient,1,sufficient,sufficient,1,JJ,JJ,1,0,Nn
both,both,1,both,both,1,DET,DET,1,0,Vt
have,had,0,have,have,1,VB,VBD,1,1,Vt
technologies,technologies,1,technology,technology,1,NNS,NNS,1,0,Vt
not,not,1,not,not,1,RB,RB,1,0,Wcip
developments,development,0,development,development,1,NNS,NN,1,1,Nn
impacts,impact,0,impact,impact,1,NNS,NN,1,1,Nn
lessen,reduce,0,lessen,reduce,0,VB,VB,1,1,Wcip
Encouraging,Encouraging,1,Encouraging,Encouraging,1,VBG,VBG,1,0,ArtOrDet
they,they,1,they,they,1,PRP,PRP,1,0,Vt
their,their,1,their,their,1,PRPS,PRPS,1,0,Nn
livings,living,0,live,live,1,NNS,NN,1,0,Spar
be,be,1,be,be,1,VB,VB,1,0,Wcip
help,help,1,help,help,1,NN,NN,1,0,Wcip
healthy,healthy,1,healthy,healthy,1,JJ,JJ,0,1,Mec
lifestyle,lifestyle,1,lifestyle,lifestyle,1,NN,NN,1,0,SVA
families,?,0,family,?,0,NNS,?,0,0,Mec
and,and,1,and,and,1,CC,CC,1,1,Vform
helps,helps,1,help,help,1,VBZ,VBZ,1,0,Vform
who,who,1,who,who,1,WP,WP,1,1,V0
slowing,slow,0,slow,slow,1,VBG,JJ,1,1,Vform
shows,show,0,show,show,1,NNS,NN,1,1,SVA
small,small,1,small,small,1,JJ,JJ,1,0,Wcip
spend,spent,0,spend,spend,1,VB,VBN,1,1,Vform
shape,shape,1,shape,shape,1,NN,NN,1,0,Mec
help,helped,0,help,help,1,NN,VBN,1,1,Vform
Medisave,Medisave,1,Medisave,Medisave,1,NNP,NNP,1,0,Vt
population,population,1,population,population,1,NN,NN,1,0,SVA
emphasize,emphasized,0,emphasize,emphasize,1,VB,VBN,1,1,Vform
instill,instilled,0,instill,instill,1,VB,NN,1,1,Vform
a,an,0,a,an,0,DET,DET,1,1,ArtOrDet
parent,parents,0,parent,parent,1,NN,NNS,1,1,Nn
reduced,reduce,0,reduce,reduce,1,JJ,VB,1,1,Vform
children,children,1,child,child,1,NNS,NNS,1,0,Npos
also,also,1,also,also,1,RB,RB,1,0,Vform
and,and,1,and,and,1,CC,CC,1,0,Nn
the,the,1,the,the,1,DET,DET,1,0,Wform
predicts,predictions,0,predict,prediction,0,VBZ,NNS,1,1,Wform
management,managing,0,management,manage,0,NN,NN,1,1,Wform
'\'s','\'s',1,\s,\s,1,PPR,PPR,1,0,Wcip
by,?,0,by,?,0,IN,?,0,0,Rloc
an,?,0,an,?,0,DET,?,0,0,ArtOrDet
job,job,1,job,job,1,NN,NN,1,1,Vform
smell,smell,1,smell,smell,1,NN,NN,1,1,Um
Importantly,Important,0,Importantly,Important,0,RB,JJ,1,1,Wform
shapes,shaped,0,shape,shape,1,NNS,JJ,1,1,Vform
caused,causes,0,cause,cause,1,VBN,NNS,1,1,Vt
elderly,elderly,1,elderly,elderly,1,JJ,JJ,1,0,SVA
objected,argued,0,object,argue,0,VBD,VBN,1,1,Wcip
that,who,0,that,who,0,IN,WP,1,1,Ssub
government,government,1,government,government,1,NN,NN,1,0,Vm
elderly,elderly,1,elderly,elderly,1,JJ,JJ,1,1,Trans
different,different,1,different,different,1,JJ,JJ,1,1,Vt
the,the,1,the,the,1,DET,DET,1,1,Vt
concerning,worrying,0,concern,worry,0,VBG,JJ,1,1,Wcip
role,role,1,role,role,1,NN,NN,1,1,Wform
at,at,1,at,at,1,IN,IN,1,1,Vt
the,the,1,the,the,1,DET,DET,1,1,SVA
invent,formulate,0,invent,formulate,0,VB,VB,1,1,Wcip
hotter,hot,0,hot,hot,1,NN,JJ,1,0,Wform
problem,issue,0,problem,issue,0,NN,NN,0,1,Wcip
people,people,1,people,people,1,NNS,NNS,1,0,Wcip
try,tries,0,try,try,1,VB,NNS,1,1,SVA
for,on,0,for,on,0,IN,IN,1,1,Wcip
will,will,1,will,will,1,MD,MD,1,0,Vform
people,people,1,people,people,1,NNS,NNS,1,0,Vform
on,on,1,on,on,1,IN,IN,1,1,Nn
to,to,1,to,to,1,TO,TO,1,1,Nn
should,should,1,should,should,1,MD,MD,1,0,Vform
on,on,1,on,on,1,IN,IN,0,0,Vform
have,have,1,have,have,1,VB,VB,1,1,Vform
helped,helped,1,help,help,1,VBN,VBN,1,0,Vform
the,the,1,the,the,1,DET,DET,1,1,SVA
helped,helped,1,help,help,1,VBN,VBN,1,0,Vform
design,?,0,design,?,0,NN,?,0,0,Rloc
has,have,0,have,have,1,VBZ,VB,1,1,SVA
they,they,1,they,they,1,PRP,PRP,1,0,Vt
aging,aging,1,age,age,1,VBG,VBG,1,1,Vt
illness,illnesses,0,illness,illness,1,NN,NNS,1,1,Nn
elderly,elderly,1,elderly,elderly,1,JJ,JJ,1,0,Nn
faced,face,0,face,face,1,VBN,NN,1,1,Vt
